frame,time,player_pos_x,player_pos_y,player_pos_z,player_up_x,player_up_y,player_up_z,rel_r_hand_x,rel_r_hand_y,rel_r_hand_z,r_hand_up_x,r_hand_up_y,r_hand_up_z,gaze_vec_x,gaze_vec_y,gaze_vec_z,gaze_p_x,gaze_p_y,gaze_p_z,obj_tag,obj_interacted_with,gaze_to_screen_x,gaze_to_screen_y,gaze_to_screen_z,obj_interacted_with
11;08-04-2022 17:18:34 913;-2,0189;1,3624;1,2877;-0,0832;0,9359;-0,3422;-0,0485;-0,7162;0,0636;-0,5765;0,7640;-0,2897;-0,2009;-0,1265;0,9714;-1,2390;1,6470;2,2730;3;1.374,3850;1.255,6270;1,2703;0
12;08-04-2022 17:18:34 924;-2,0196;1,3630;1,2873;-0,0843;0,9333;-0,3489;-0,0455;-0,7178;0,0595;-0,5760;0,7646;-0,2893;-0,1982;-0,1251;0,9721;-1,2390;1,6470;2,2730;3;1.379,1010;1.248,0060;1,2693;0
13;08-04-2022 17:18:34 935;-2,0201;1,3635;1,2869;-0,0853;0,9308;-0,3555;-0,0430;-0,7190;0,0554;-0,5751;0,7652;-0,2892;-0,1811;-0,1344;0,9742;-1,2390;1,6470;2,2730;3;1.383,8530;1.240,6710;1,2680;0
14;08-04-2022 17:18:34 946;-2,0203;1,3638;1,2863;-0,0859;0,9285;-0,3613;-0,0412;-0,7199;0,0520;-0,5746;0,7655;-0,2895;-0,1498;-0,1345;0,9795;-1,2390;1,6470;2,2730;3;1.388,4210;1.234,2600;1,2669;0
15;08-04-2022 17:18:34 957;-2,0211;1,3642;1,2859;-0,0859;0,9262;-0,3671;-0,0381;-0,7209;0,0489;-0,5741;0,7659;-0,2896;-0,1282;-0,1355;0,9824;-1,2390;1,6470;2,2730;3;1.393,6280;1.228,2840;1,2658;0
16;08-04-2022 17:18:34 968;-2,0219;1,3647;1,2855;-0,0864;0,9238;-0,3731;-0,0355;-0,7219;0,0454;-0,5737;0,7662;-0,2896;-0,1352;-0,1421;0,9806;-1,2390;1,6470;2,2730;3;1.398,9930;1.221,7150;1,2645;0
17;08-04-2022 17:18:34 979;-2,0228;1,3651;1,2851;-0,0870;0,9212;-0,3793;-0,0329;-0,7228;0,0416;-0,5733;0,7665;-0,2895;-0,1274;-0,1474;0,9808;-1,2390;1,6470;2,2730;3;1.404,5820;1.214,7700;1,2631;0
18;08-04-2022 17:18:34 990;-2,0232;1,3655;1,2846;-0,0879;0,9183;-0,3859;-0,0307;-0,7238;0,0373;-0,5732;0,7667;-0,2891;-0,1474;-0,1448;0,9784;-1,2390;1,6470;2,2730;3;1.410,1930;1.207,2370;1,2614;0
19;08-04-2022 17:18:35 2;-2,0241;1,3660;1,2842;-0,0889;0,9154;-0,3925;-0,0282;-0,7248;0,0330;-0,5729;0,7671;-0,2887;-0,1752;-0,1287;0,9761;-1,2390;1,6470;2,2730;3;1.416,5650;1.199,5010;1,2596;0
20;08-04-2022 17:18:35 13;-2,0248;1,3665;1,2837;-0,0898;0,9126;-0,3988;-0,0259;-0,7258;0,0289;-0,5724;0,7677;-0,2881;-0,1972;-0,1209;0,9729;-1,2390;1,6470;2,2730;3;1.422,9410;1.192,0480;1,2577;0
21;08-04-2022 17:18:35 24;-2,0257;1,3670;1,2834;-0,0906;0,9097;-0,4052;-0,0235;-0,7266;0,0248;-0,5719;0,7681;-0,2880;-0,2099;-0,1128;0,9712;-1,2390;1,6470;2,2730;3;1.429,6180;1.184,5970;1,2556;0
22;08-04-2022 17:18:35 35;-2,0263;1,3675;1,2829;-0,0913;0,9068;-0,4115;-0,0212;-0,7274;0,0206;-0,5714;0,7686;-0,2877;-0,2174;-0,1115;0,9697;-1,2390;1,6470;2,2730;3;1.436,5190;1.177,1750;1,2534;0
23;08-04-2022 17:18:35 46;-2,0268;1,3679;1,2823;-0,0923;0,9038;-0,4178;-0,0194;-0,7282;0,0165;-0,5705;0,7695;-0,2871;-0,2163;-0,1136;0,9697;-1,2390;1,6470;2,2730;3;1.442,8560;1.169,5120;1,2512;0
24;08-04-2022 17:18:35 57;-2,0277;1,3685;1,2818;-0,0937;0,9008;-0,4241;-0,0179;-0,7288;0,0122;-0,5699;0,7701;-0,2866;-0,2298;-0,1228;0,9654;-1,2390;1,6470;2,2730;3;1.449,4960;1.161,4980;1,2488;0
25;08-04-2022 17:18:35 68;-2,0287;1,3690;1,2814;-0,0950;0,8975;-0,4306;-0,0157;-0,7297;0,0076;-0,5695;0,7705;-0,2864;-0,2403;-0,1341;0,9614;-1,2390;1,6470;2,2730;3;1.457,2340;1.153,1770;1,2461;0
26;08-04-2022 17:18:35 79;-2,0295;1,3695;1,2810;-0,0961;0,8945;-0,4367;-0,0137;-0,7305;0,0035;-0,5688;0,7711;-0,2861;-0,2481;-0,1362;0,9591;-1,2390;1,6470;2,2730;3;1.463,7160;1.145,4130;1,2436;0
27;08-04-2022 17:18:35 90;-2,0300;1,3700;1,2804;-0,0969;0,8913;-0,4430;-0,0118;-0,7312;-0,0008;-0,5681;0,7717;-0,2859;-0,2481;-0,1412;0,9584;-1,2390;1,6470;2,2730;3;1.470,1610;1.137,5920;1,2410;0
28;08-04-2022 17:18:35 102;-2,0308;1,3705;1,2799;-0,0976;0,8882;-0,4490;-0,0095;-0,7320;-0,0050;-0,5675;0,7723;-0,2856;-0,2541;-0,1528;0,9550;-1,2390;1,6470;2,2730;3;1.476,6490;1.130,1150;1,2384;0
29;08-04-2022 17:18:35 113;-2,0317;1,3710;1,2794;-0,0977;0,8850;-0,4553;-0,0069;-0,7328;-0,0091;-0,5670;0,7727;-0,2853;-0,2584;-0,1551;0,9535;-1,2390;1,6470;2,2730;3;1.483,3840;1.122,6680;1,2358;0
30;08-04-2022 17:18:35 124;-2,0320;1,3714;1,2788;-0,0977;0,8818;-0,4613;-0,0049;-0,7335;-0,0131;-0,5666;0,7732;-0,2849;-0,2580;-0,1547;0,9537;-1,2390;1,6470;2,2730;3;1.489,0560;1.115,6450;1,2333;0
31;08-04-2022 17:18:35 135;-2,0327;1,3719;1,2782;-0,0978;0,8787;-0,4673;-0,0027;-0,7340;-0,0171;-0,5662;0,7736;-0,2844;-0,2647;-0,1620;0,9506;-1,2390;1,6470;2,2730;3;1.494,9870;1.108,4510;1,2307;0
32;08-04-2022 17:18:35 146;-2,0334;1,3723;1,2776;-0,0976;0,8755;-0,4734;-0,0003;-0,7347;-0,0211;-0,5658;0,7743;-0,2836;-0,2679;-0,1696;0,9484;-1,2390;1,6470;2,2730;3;1.500,3290;1.101,4690;1,2284;0
33;08-04-2022 17:18:35 157;-2,0341;1,3728;1,2770;-0,0976;0,8726;-0,4786;0,0017;-0,7353;-0,0246;-0,5651;0,7750;-0,2829;-0,2549;-0,1743;0,9511;-1,2390;1,6470;2,2730;3;1.505,4210;1.095,1270;1,2261;0
34;08-04-2022 17:18:35 168;-2,0339;1,3730;1,2762;-0,0972;0,8696;-0,4842;0,0031;-0,7357;-0,0283;-0,5645;0,7757;-0,2822;-0,2567;-0,1626;0,9527;-1,2390;1,6470;2,2730;3;1.509,2020;1.088,7730;1,2239;0
35;08-04-2022 17:18:35 179;-2,0345;1,3734;1,2757;-0,0966;0,8669;-0,4891;0,0056;-0,7363;-0,0313;-0,5640;0,7763;-0,2816;-0,2491;-0,1716;0,9532;-1,2390;1,6470;2,2730;3;1.513,5750;1.083,2630;1,2220;0
36;08-04-2022 17:18:35 190;-2,0347;1,3736;1,2750;-0,0957;0,8644;-0,4936;0,0075;-0,7366;-0,0339;-0,5634;0,7768;-0,2815;-0,2530;-0,1693;0,9525;-1,2390;1,6470;2,2730;3;1.517,3380;1.078,5280;1,2203;0
37;08-04-2022 17:18:35 202;-2,0351;1,3737;1,2745;-0,0952;0,8624;-0,4972;0,0094;-0,7370;-0,0361;-0,5629;0,7772;-0,2813;-0,2469;-0,1704;0,9539;-1,2390;1,6470;2,2730;3;1.520,5110;1.074,4610;1,2189;0
38;08-04-2022 17:18:35 213;-2,0357;1,3740;1,2739;-0,0943;0,8603;-0,5010;0,0114;-0,7374;-0,0382;-0,5628;0,7773;-0,2811;-0,2611;-0,1766;0,9490;-1,2390;1,6470;2,2730;3;1.523,7780;1.070,5120;1,2176;0
39;08-04-2022 17:18:35 224;-2,0362;1,3742;1,2735;-0,0933;0,8586;-0,5041;0,0132;-0,7377;-0,0399;-0,5639;0,7763;-0,2816;-0,2648;-0,1808;0,9472;-1,2390;1,6470;2,2730;3;1.525,8570;1.067,4750;1,2168;0
40;08-04-2022 17:18:35 235;-2,0359;1,3742;1,2727;-0,0920;0,8567;-0,5075;0,0143;-0,7379;-0,0419;-0,5658;0,7744;-0,2830;-0,2653;-0,1810;0,9470;-1,2390;1,6470;2,2730;3;1.527,8000;1.064,2590;1,2157;0
41;08-04-2022 17:18:35 246;-2,0357;1,3743;1,2720;-0,0903;0,8550;-0,5107;0,0159;-0,7380;-0,0436;-0,5673;0,7725;-0,2854;-0,2708;-0,1937;0,9429;-1,2390;1,6470;2,2730;3;1.529,8310;1.061,6550;1,2148;0
42;08-04-2022 17:18:35 258;-2,0361;1,3745;1,2716;-0,0886;0,8534;-0,5136;0,0181;-0,7381;-0,0452;-0,5677;0,7713;-0,2877;-0,2709;-0,1956;0,9425;-1,2390;1,6470;2,2730;3;1.532,9900;1.059,3350;1,2137;0
43;08-04-2022 17:18:35 269;-2,0357;1,3746;1,2711;-0,0870;0,8519;-0,5164;0,0193;-0,7382;-0,0469;-0,5680;0,7704;-0,2896;-0,2810;-0,2040;0,9377;-1,2390;1,6470;2,2730;3;1.535,3330;1.057,0360;1,2126;0
44;08-04-2022 17:18:35 280;-2,0360;1,3748;1,2708;-0,0853;0,8505;-0,5189;0,0213;-0,7383;-0,0484;-0,5679;0,7699;-0,2912;-0,2755;-0,2002;0,9402;-1,2390;1,6470;2,2730;3;1.538,5730;1.055,1070;1,2115;0
45;08-04-2022 17:18:35 291;-2,0358;1,3748;1,2704;-0,0837;0,8491;-0,5215;0,0225;-0,7381;-0,0500;-0,5678;0,7694;-0,2927;-0,2732;-0,2047;0,9399;-1,2390;1,6470;2,2730;3;1.541,3420;1.053,0530;1,2103;0
46;08-04-2022 17:18:35 302;-2,0361;1,3750;1,2702;-0,0824;0,8480;-0,5235;0,0240;-0,7382;-0,0512;-0,5682;0,7685;-0,2941;-0,2712;-0,2068;0,9400;-1,2390;1,6470;2,2730;3;1.544,3230;1.051,4110;1,2093;0
47;08-04-2022 17:18:35 314;-2,0366;1,3752;1,2700;-0,0814;0,8470;-0,5254;0,0254;-0,7383;-0,0524;-0,5686;0,7677;-0,2955;-0,2691;-0,2078;0,9404;-1,2390;1,6470;2,2730;3;1.547,6570;1.049,6810;1,2082;0
48;08-04-2022 17:18:35 325;-2,0360;1,3752;1,2696;-0,0802;0,8459;-0,5273;0,0261;-0,7385;-0,0537;-0,5695;0,7666;-0,2966;-0,2127;-0,2230;0,9513;-1,2390;1,6470;2,2730;3;1.550,5090;1.048,0670;1,2069;0
49;08-04-2022 17:18:35 336;-2,0363;1,3755;1,2695;-0,0787;0,8445;-0,5298;0,0276;-0,7384;-0,0553;-0,5701;0,7657;-0,2978;-0,1259;-0,2388;0,9629;-2,5000;0,0000;2,5000;0;-8.745,4380;-24.822,8300;0,0726;0
50;08-04-2022 17:18:35 347;-2,0368;1,3758;1,2693;-0,0766;0,8428;-0,5327;0,0302;-0,7387;-0,0571;-0,5706;0,7654;-0,2978;0,0280;-0,2737;0,9614;-2,5000;0,0000;2,5000;0;-8.859,7290;-25.417,7100;0,0711;0
51;08-04-2022 17:18:35 358;-2,0373;1,3760;1,2693;-0,0737;0,8411;-0,5359;0,0334;-0,7387;-0,0590;-0,5708;0,7649;-0,2986;0,1027;-0,2845;0,9532;-2,5000;0,0000;2,5000;0;-8.770,3570;-25.549,0100;0,0709;0
52;08-04-2022 17:18:35 369;-2,0374;1,3762;1,2690;-0,0701;0,8395;-0,5389;0,0365;-0,7387;-0,0605;-0,5710;0,7649;-0,2982;0,1578;-0,2973;0,9416;-1,9910;1,3950;2,1980;2;859,9548;671,4536;0,7477;0
53;08-04-2022 17:18:35 381;-2,0380;1,3764;1,2690;-0,0656;0,8377;-0,5421;0,0409;-0,7387;-0,0622;-0,5707;0,7651;-0,2981;0,2482;-0,3196;0,9145;-1,9910;1,3950;2,1980;2;872,7322;668,0018;0,7486;0
54;08-04-2022 17:18:35 391;-2,0387;1,3768;1,2690;-0,0607;0,8358;-0,5457;0,0455;-0,7386;-0,0641;-0,5705;0,7653;-0,2980;0,2650;-0,3145;0,9115;-1,9910;1,3950;2,1980;2;887,6748;663,9655;0,7497;0
55;08-04-2022 17:18:35 403;-2,0397;1,3772;1,2692;-0,0548;0,8336;-0,5496;0,0511;-0,7384;-0,0663;-0,5704;0,7653;-0,2984;0,2493;-0,3215;0,9135;-1,9910;1,3950;2,1980;2;905,1854;659,9650;0,7509;0
56;08-04-2022 17:18:35 414;-2,0405;1,3773;1,2693;-0,0474;0,8322;-0,5525;0,0572;-0,7381;-0,0673;-0,5703;0,7653;-0,2984;0,2407;-0,3350;0,9110;-1,9910;1,3950;2,1980;2;925,4172;658,5525;0,7532;0
57;08-04-2022 17:18:35 425;-2,0414;1,3775;1,2695;-0,0393;0,8310;-0,5550;0,0637;-0,7377;-0,0680;-0,5701;0,7655;-0,2983;0,2407;-0,3365;0,9104;-1,9910;1,3950;2,1980;2;946,3702;658,0121;0,7557;0
58;08-04-2022 17:18:35 436;-2,0424;1,3775;1,2697;-0,0297;0,8302;-0,5566;0,0710;-0,7370;-0,0681;-0,5697;0,7661;-0,2977;0,2339;-0,3322;0,9138;-1,9910;1,3950;2,1980;2;970,5760;659,7417;0,7589;0
59;08-04-2022 17:18:35 447;-2,0434;1,3776;1,2700;-0,0199;0,8297;-0,5579;0,0783;-0,7363;-0,0680;-0,5693;0,7665;-0,2972;0,2178;-0,3398;0,9149;-1,9910;1,3950;2,1980;2;994,9585;662,0142;0,7622;0
60;08-04-2022 17:18:35 458;-2,0445;1,3775;1,2703;-0,0098;0,8295;-0,5584;0,0859;-0,7356;-0,0676;-0,5691;0,7669;-0,2966;0,2107;-0,3356;0,9181;-1,9910;1,3950;2,1980;2;1.020,0420;665,5499;0,7657;0
61;08-04-2022 17:18:35 469;-2,0453;1,3776;1,2706;-0,0001;0,8295;-0,5586;0,0928;-0,7349;-0,0672;-0,5691;0,7670;-0,2963;0,2068;-0,3412;0,9169;-1,9910;1,3950;2,1980;2;1.044,4100;669,1561;0,7689;0
62;08-04-2022 17:18:35 480;-2,0465;1,3775;1,2710;0,0094;0,8295;-0,5584;0,0996;-0,7340;-0,0670;-0,5693;0,7671;-0,2959;0,1757;-0,3280;0,9282;-1,9910;1,3950;2,1980;2;1.070,4330;673,3453;0,7721;0
63;08-04-2022 17:18:35 491;-2,0475;1,3775;1,2713;0,0181;0,8293;-0,5585;0,1058;-0,7331;-0,0673;-0,5698;0,7667;-0,2957;0,1659;-0,3329;0,9283;-1,9910;1,3950;2,1980;2;1.095,1480;676,4959;0,7747;0
64;08-04-2022 17:18:35 503;-2,0487;1,3775;1,2717;0,0263;0,8292;-0,5583;0,1119;-0,7322;-0,0677;-0,5697;0,7670;-0,2953;0,1490;-0,3380;0,9293;-1,9910;1,3950;2,1980;2;1.120,6600;679,8290;0,7770;0
65;08-04-2022 17:18:35 514;-2,0496;1,3776;1,2720;0,0337;0,8293;-0,5578;0,1170;-0,7314;-0,0683;-0,5697;0,7670;-0,2952;0,1252;-0,3384;0,9326;-1,9910;1,3950;2,1980;2;1.145,1550;683,0313;0,7791;0
66;08-04-2022 17:18:35 525;-2,0505;1,3777;1,2722;0,0409;0,8294;-0,5571;0,1217;-0,7304;-0,0690;-0,5696;0,7669;-0,2957;0,1108;-0,3363;0,9352;-1,9910;1,3950;2,1980;2;1.168,6630;686,0717;0,7808;0
67;08-04-2022 17:18:35 536;-2,0518;1,3777;1,2726;0,0466;0,8299;-0,5560;0,1257;-0,7295;-0,0696;-0,5696;0,7665;-0,2966;0,1029;-0,3365;0,9360;-1,9910;1,3950;2,1980;2;1.191,3590;689,6449;0,7823;0
68;08-04-2022 17:18:35 547;-2,0527;1,3777;1,2728;0,0524;0,8306;-0,5545;0,1294;-0,7287;-0,0699;-0,5694;0,7663;-0,2976;0,0821;-0,3383;0,9375;-1,9910;1,3950;2,1980;2;1.213,1500;693,6530;0,7838;0
69;08-04-2022 17:18:35 558;-2,0540;1,3777;1,2732;0,0570;0,8316;-0,5525;0,1327;-0,7280;-0,0702;-0,5693;0,7660;-0,2985;0,0643;-0,3418;0,9376;-1,9910;1,3950;2,1980;2;1.234,7470;698,0887;0,7851;0
70;08-04-2022 17:18:35 569;-2,0546;1,3776;1,2735;0,0620;0,8326;-0,5505;0,1354;-0,7272;-0,0705;-0,5695;0,7654;-0,2997;0,0629;-0,3361;0,9397;-1,9910;1,3950;2,1980;2;1.255,2230;702,4014;0,7863;0
71;08-04-2022 17:18:35 580;-2,0559;1,3776;1,2739;0,0663;0,8335;-0,5486;0,1387;-0,7264;-0,0712;-0,5697;0,7648;-0,3008;0,0321;-0,3346;0,9418;-1,9910;1,3950;2,1980;2;1.275,6210;706,1691;0,7869;0
72;08-04-2022 17:18:35 591;-2,0570;1,3777;1,2743;0,0712;0,8342;-0,5469;0,1421;-0,7256;-0,0721;-0,5700;0,7642;-0,3017;0,0197;-0,3304;0,9436;-1,9910;1,3950;2,1980;2;1.296,2070;709,1877;0,7871;0
73;08-04-2022 17:18:35 602;-2,0586;1,3777;1,2748;0,0766;0,8348;-0,5453;0,1461;-0,7247;-0,0730;-0,5706;0,7634;-0,3027;0,0063;-0,3316;0,9434;-1,9910;1,3950;2,1980;2;1.317,9600;712,1130;0,7870;0
74;08-04-2022 17:18:35 614;-2,0600;1,3778;1,2752;0,0823;0,8351;-0,5439;0,1505;-0,7237;-0,0747;-0,5712;0,7625;-0,3038;0,0952;-0,3252;0,9408;-1,9910;1,3950;2,1980;2;1.340,5690;714,2446;0,7863;0
75;08-04-2022 17:18:35 631;-2,0614;1,3778;1,2756;0,0889;0,8354;-0,5425;0,1552;-0,7225;-0,0764;-0,5715;0,7617;-0,3051;0,2306;-0,3022;0,9249;-2,5000;0,0000;2,5000;0;121,5792;-5.971,8630;0,2703;0
76;08-04-2022 17:18:35 641;-2,0630;1,3778;1,2760;0,0963;0,8356;-0,5408;0,1605;-0,7210;-0,0785;-0,5716;0,7611;-0,3065;0,2803;-0,3002;0,9118;-2,5000;0,0000;2,5000;0;230,7088;-5.772,5730;0,2780;0
77;08-04-2022 17:18:35 649;-2,0642;1,3776;1,2762;0,1047;0,8359;-0,5387;0,1660;-0,7193;-0,0806;-0,5716;0,7609;-0,3071;0,3221;-0,2942;0,8998;-2,5000;0,0000;2,5000;0;344,8531;-5.567,5160;0,2864;0
78;08-04-2022 17:18:35 658;-2,0659;1,3776;1,2766;0,1130;0,8366;-0,5360;0,1722;-0,7177;-0,0826;-0,5714;0,7609;-0,3075;0,3687;-0,2834;0,8853;-2,5130;1,7350;1,8890;1;621,4230;1.252,1140;0,7242;0
79;08-04-2022 17:18:35 667;-2,0678;1,3776;1,2770;0,1214;0,8371;-0,5335;0,1784;-0,7160;-0,0853;-0,5713;0,7608;-0,3078;0,3940;-0,2744;0,8772;-2,5130;1,7350;1,8890;1;654,1874;1.251,0230;0,7324;0
80;08-04-2022 17:18:35 678;-2,0697;1,3776;1,2772;0,1296;0,8375;-0,5309;0,1844;-0,7141;-0,0883;-0,5714;0,7606;-0,3080;0,4373;-0,2645;0,8595;-2,5130;1,7350;1,8890;1;687,1160;1.250,1160;0,7405;0
81;08-04-2022 17:18:35 689;-2,0714;1,3777;1,2775;0,1373;0,8377;-0,5286;0,1897;-0,7124;-0,0917;-0,5715;0,7605;-0,3082;0,4895;-0,2514;0,8349;-2,5130;1,7350;1,8890;1;719,2052;1.249,1540;0,7483;0
82;08-04-2022 17:18:35 700;-2,0733;1,3777;1,2777;0,1450;0,8378;-0,5263;0,1954;-0,7107;-0,0959;-0,5714;0,7607;-0,3079;0,4923;-0,2437;0,8356;-2,5130;1,7350;1,8890;1;751,8495;1.248,1060;0,7558;0
83;08-04-2022 17:18:35 711;-2,0752;1,3778;1,2778;0,1534;0,8383;-0,5232;0,2012;-0,7089;-0,0996;-0,5713;0,7611;-0,3073;0,4682;-0,2454;0,8488;-2,5130;1,7350;1,8890;1;784,0181;1.247,2770;0,7630;0
84;08-04-2022 17:18:35 722;-2,0771;1,3778;1,2780;0,1619;0,8386;-0,5202;0,2071;-0,7069;-0,1037;-0,5712;0,7613;-0,3069;0,4181;-0,2548;0,8719;-2,5130;1,7350;1,8890;1;815,9976;1.246,5100;0,7698;0
85;08-04-2022 17:18:35 733;-2,0789;1,3778;1,2780;0,1708;0,8389;-0,5168;0,2132;-0,7048;-0,1080;-0,5712;0,7615;-0,3064;0,3885;-0,2669;0,8819;-2,5130;1,7350;1,8890;1;847,5079;1.245,4900;0,7762;0
86;08-04-2022 17:18:35 744;-2,0811;1,3779;1,2781;0,1801;0,8389;-0,5136;0,2198;-0,7025;-0,1129;-0,5709;0,7618;-0,3060;0,3809;-0,2609;0,8870;-2,5130;1,7350;1,8890;1;878,8572;1.244,1880;0,7820;0
87;08-04-2022 17:18:35 756;-2,0829;1,3779;1,2781;0,1895;0,8387;-0,5105;0,2259;-0,6998;-0,1182;-0,5707;0,7621;-0,3056;0,3542;-0,2594;0,8985;-2,5130;1,7350;1,8890;1;908,8562;1.242,3930;0,7872;0
88;08-04-2022 17:18:35 767;-2,0845;1,3779;1,2781;0,1990;0,8383;-0,5076;0,2318;-0,6973;-0,1238;-0,5706;0,7625;-0,3051;0,3325;-0,2693;0,9038;-2,5130;1,7350;1,8890;1;937,8287;1.240,2050;0,7919;0
89;08-04-2022 17:18:35 778;-2,0862;1,3779;1,2781;0,2086;0,8379;-0,5044;0,2377;-0,6946;-0,1296;-0,5707;0,7624;-0,3049;0,3287;-0,2654;0,9064;-2,5130;1,7350;1,8890;1;965,6865;1.238,1810;0,7959;0
90;08-04-2022 17:18:35 788;-2,0879;1,3780;1,2780;0,2183;0,8375;-0,5010;0,2438;-0,6918;-0,1350;-0,5708;0,7625;-0,3046;0,2839;-0,2680;0,9206;-2,5130;1,7350;1,8890;1;991,8324;1.236,2360;0,7993;0
91;08-04-2022 17:18:35 800;-2,0893;1,3778;1,2780;0,2276;0,8375;-0,4967;0,2497;-0,6889;-0,1398;-0,5710;0,7625;-0,3042;0,2730;-0,2724;0,9226;-2,5130;1,7350;1,8890;1;1.016,5270;1.235,5820;0,8023;0
92;08-04-2022 17:18:35 811;-2,0901;1,3776;1,2779;0,2364;0,8384;-0,4912;0,2549;-0,6862;-0,1429;-0,5711;0,7625;-0,3040;0,2577;-0,2680;0,9283;-2,5130;1,7350;1,8890;1;1.038,5410;1.236,5130;0,8052;0
93;08-04-2022 17:18:35 822;-2,0913;1,3773;1,2780;0,2436;0,8396;-0,4855;0,2599;-0,6839;-0,1456;-0,5711;0,7625;-0,3041;0,2177;-0,2693;0,9381;-2,5130;1,7350;1,8890;1;1.059,0650;1.238,6650;0,8074;0
94;08-04-2022 17:18:35 833;-2,0925;1,3772;1,2781;0,2500;0,8413;-0,4793;0,2644;-0,6818;-0,1476;-0,5711;0,7626;-0,3039;0,1991;-0,2651;0,9434;-2,5130;1,7350;1,8890;1;1.077,5020;1.241,8210;0,8091;0
95;08-04-2022 17:18:35 844;-2,0937;1,3771;1,2784;0,2554;0,8431;-0,4733;0,2685;-0,6798;-0,1492;-0,5709;0,7628;-0,3037;0,1862;-0,2700;0,9447;-2,5130;1,7350;1,8890;1;1.093,7920;1.245,4330;0,8103;0
96;08-04-2022 17:18:35 856;-2,0946;1,3769;1,2786;0,2603;0,8449;-0,4672;0,2724;-0,6780;-0,1500;-0,5705;0,7630;-0,3039;0,1544;-0,2776;0,9482;-2,5130;1,7350;1,8890;1;1.107,2760;1.249,2420;0,8114;0
97;08-04-2022 17:18:35 866;-2,0951;1,3768;1,2786;0,2651;0,8465;-0,4617;0,2760;-0,6764;-0,1505;-0,5705;0,7629;-0,3043;0,1475;-0,2632;0,9534;-2,5130;1,7350;1,8890;1;1.118,7400;1.252,1860;0,8123;0
98;08-04-2022 17:18:35 878;-2,0959;1,3768;1,2788;0,2702;0,8477;-0,4565;0,2801;-0,6747;-0,1516;-0,5706;0,7626;-0,3046;0,1286;-0,2657;0,9554;-2,5130;1,7350;1,8890;1;1.129,0060;1.254,6260;0,8128;0
